Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value
Maldives,2019,Total,Both Sexes,23,Estimate - de facto,"Final figure, complete",2019,13122.14836
Maldives,2019,Total,Both Sexes,24,Estimate - de facto,"Final figure, complete",2019,15037.95877
Maldives,2019,Total,Both Sexes,25,Estimate - de facto,"Final figure, complete",2019,16794.88664
Maldives,2019,Total,Both Sexes,25 - 29,Estimate - de facto,"Final figure, complete",2019,83190.29524
Maldives,2019,Total,Both Sexes,26,Estimate - de facto,"Final figure, complete",2019,17520.82697
Maldives,2019,Total,Both Sexes,27,Estimate - de facto,"Final figure, complete",2019,16201.97323
Maldives,2019,Total,Both Sexes,28,Estimate - de facto,"Final figure, complete",2019,17781.25364
Maldives,2019,Total,Both Sexes,29,Estimate - de facto,"Final figure, complete",2019,14910.56025
Maldives,2019,Total,Both Sexes,30,Estimate - de facto,"Final figure, complete",2019,17075.12793
Maldives,2019,Total,Both Sexes,30 - 34,Estimate - de facto,"Final figure, complete",2019,70756.99686
Maldives,2019,Total,Both Sexes,31,Estimate - de facto,"Final figure, complete",2019,12706.78243
Maldives,2019,Total,Both Sexes,32,Estimate - de facto,"Final figure, complete",2019,15234.59319
Maldives,2019,Total,Both Sexes,33,Estimate - de facto,"Final figure, complete",2019,12639.0979
Maldives,2019,Total,Both Sexes,34,Estimate - de facto,"Final figure, complete",2019,13071.54807
Maldives,2019,Total,Both Sexes,35,Estimate - de facto,"Final figure, complete",2019,13751.52178
Maldives,2019,Total,Both Sexes,35 - 39,Estimate - de facto,"Final figure, complete",2019,51484.6029
Maldives,2019,Total,Both Sexes,36,Estimate - de facto,"Final figure, complete",2019,9948.702115
Maldives,2019,Total,Both Sexes,37,Estimate - de facto,"Final figure, complete",2019,10028.65771
Maldives,2019,Total,Both Sexes,38,Estimate - de facto,"Final figure, complete",2019,9495.719289
Maldives,2019,Total,Both Sexes,39,Estimate - de facto,"Final figure, complete",2019,8241.371972
Maldives,2019,Total,Both Sexes,40,Estimate - de facto,"Final figure, complete",2019,9142.721109
Maldives,2019,Total,Both Sexes,40 - 44,Estimate - de facto,"Final figure, complete",2019,35540.92358
Maldives,2019,Total,Both Sexes,41,Estimate - de facto,"Final figure, complete",2019,6102.230172
Maldives,2019,Total,Both Sexes,42,Estimate - de facto,"Final figure, complete",2019,7592.205321
Maldives,2019,Total,Both Sexes,43,Estimate - de facto,"Final figure, complete",2019,6629.960758
Maldives,2019,Total,Both Sexes,44,Estimate - de facto,"Final figure, complete",2019,6071.518714
Maldives,2019,Total,Both Sexes,45,Estimate - de facto,"Final figure, complete",2019,6715.405037
Maldives,2019,Total,Both Sexes,45 - 49,Estimate - de facto,"Final figure, complete",2019,26892.23076
Maldives,2019,Total,Both Sexes,46,Estimate - de facto,"Final figure, complete",2019,4990.9299
Maldives,2019,Total,Both Sexes,47,Estimate - de facto,"Final figure, complete",2019,5357.604957
Maldives,2019,Total,Both Sexes,48,Estimate - de facto,"Final figure, complete",2019,5115.130742
Maldives,2019,Total,Both Sexes,49,Estimate - de facto,"Final figure, complete",2019,4707.365093
Maldives,2019,Total,Both Sexes,50,Estimate - de facto,"Final figure, complete",2019,5046.118961
Maldives,2019,Total,Both Sexes,50 - 54,Estimate - de facto,"Final figure, complete",2019,20613.67576
Maldives,2019,Total,Both Sexes,51,Estimate - de facto,"Final figure, complete",2019,4052.104274
Maldives,2019,Total,Both Sexes,52,Estimate - de facto,"Final figure, complete",2019,3934.164809
Maldives,2019,Total,Both Sexes,53,Estimate - de facto,"Final figure, complete",2019,3626.583028
Maldives,2019,Total,Both Sexes,54,Estimate - de facto,"Final figure, complete",2019,3961.820379
Maldives,2019,Total,Both Sexes,55,Estimate - de facto,"Final figure, complete",2019,3315.341762
Maldives,2019,Total,Both Sexes,55 - 59,Estimate - de facto,"Final figure, complete",2019,15752.09879
Maldives,2019,Total,Both Sexes,56,Estimate - de facto,"Final figure, complete",2019,3076.137081
Maldives,2019,Total,Both Sexes,57,Estimate - de facto,"Final figure, complete",2019,3276.303041
Maldives,2019,Total,Both Sexes,58,Estimate - de facto,"Final figure, complete",2019,3209.172292
Maldives,2019,Total,Both Sexes,59,Estimate - de facto,"Final figure, complete",2019,2867.117874
Maldives,2019,Total,Both Sexes,60,Estimate - de facto,"Final figure, complete",2019,2952.423062
Maldives,2019,Total,Both Sexes,60 - 64,Estimate - de facto,"Final figure, complete",2019,11508.86695
Maldives,2019,Total,Both Sexes,61,Estimate - de facto,"Final figure, complete",2019,2413.02259
Maldives,2019,Total,Both Sexes,62,Estimate - de facto,"Final figure, complete",2019,2344.740115
Maldives,2019,Total,Both Sexes,63,Estimate - de facto,"Final figure, complete",2019,2068.413345
Maldives,2019,Total,Both Sexes,64,Estimate - de facto,"Final figure, complete",2019,1721.825682
Maldives,2019,Total,Both Sexes,65,Estimate - de facto,"Final figure, complete",2019,1366.996605
Maldives,2019,Total,Both Sexes,65 - 69,Estimate - de facto,"Final figure, complete",2019,5837.57111
Maldives,2019,Total,Both Sexes,66,Estimate - de facto,"Final figure, complete",2019,1161.882096
Maldives,2019,Total,Both Sexes,67,Estimate - de facto,"Final figure, complete",2019,1153.288825
Maldives,2019,Total,Both Sexes,68,Estimate - de facto,"Final figure, complete",2019,1048.381385
Maldives,2019,Total,Both Sexes,69,Estimate - de facto,"Final figure, complete",2019,1108.0551
Maldives,2019,Total,Both Sexes,70,Estimate - de facto,"Final figure, complete",2019,974.6798338
Maldives,2019,Total,Both Sexes,70 - 74,Estimate - de facto,"Final figure, complete",2019,4247.07276
Maldives,2019,Total,Both Sexes,71,Estimate - de facto,"Final figure, complete",2019,859.2936427
Maldives,2019,Total,Both Sexes,72,Estimate - de facto,"Final figure, complete",2019,860.379037
Maldives,2019,Total,Both Sexes,73,Estimate - de facto,"Final figure, complete",2019,801.8172393
Maldives,2019,Total,Both Sexes,74,Estimate - de facto,"Final figure, complete",2019,751.5007114
Maldives,2019,Total,Both Sexes,75,Estimate - de facto,"Final figure, complete",2019,835.5395825
Maldives,2019,Total,Both Sexes,75 - 79,Estimate - de facto,"Final figure, complete",2019,3820.133208
Maldives,2019,Total,Both Sexes,76,Estimate - de facto,"Final figure, complete",2019,777.3093738
Maldives,2019,Total,Both Sexes,77,Estimate - de facto,"Final figure, complete",2019,792.6309629
Maldives,2019,Total,Both Sexes,78,Estimate - de facto,"Final figure, complete",2019,741.8928886
Maldives,2019,Total,Both Sexes,79,Estimate - de facto,"Final figure, complete",2019,673
Maldives,2019,Total,Both Sexes,80 +,Estimate - de facto,"Final figure, complete",2019,4012.78725
Mali,2009,Total,Both Sexes,Total,Census - de facto - complete tabulation,"Final figure, complete",2014,14528662
Mali,2009,Total,Both Sexes,0,Census - de facto - complete tabulation,"Final figure, complete",2014,443669
Mali,2009,Total,Both Sexes,0 - 4,Census - de facto - complete tabulation,"Final figure, complete",2014,2623385
Mali,2009,Total,Both Sexes,1,Census - de facto - complete tabulation,"Final figure, complete",2014,517366
Mali,2009,Total,Both Sexes,2,Census - de facto - complete tabulation,"Final figure, complete",2014,573887
Mali,2009,Total,Both Sexes,3,Census - de facto - complete tabulation,"Final figure, complete",2014,554538
Mali,2009,Total,Both Sexes,4,Census - de facto - complete tabulation,"Final figure, complete",2014,533925
Mali,2009,Total,Both Sexes,5,Census - de facto - complete tabulation,"Final figure, complete",2014,520455
Mali,2009,Total,Both Sexes,5-Sep,Census - de facto - complete tabulation,"Final figure, complete",2014,2357823
Mali,2009,Total,Both Sexes,6,Census - de facto - complete tabulation,"Final figure, complete",2014,489227
Mali,2009,Total,Both Sexes,7,Census - de facto - complete tabulation,"Final figure, complete",2014,488007
Mali,2009,Total,Both Sexes,8,Census - de facto - complete tabulation,"Final figure, complete",2014,447808
Mali,2009,Total,Both Sexes,9,Census - de facto - complete tabulation,"Final figure, complete",2014,412326
Mali,2009,Total,Both Sexes,10,Census - de facto - complete tabulation,"Final figure, complete",2014,440378
Mali,2009,Total,Both Sexes,Oct-14,Census - de facto - complete tabulation,"Final figure, complete",2014,1784004
Mali,2009,Total,Both Sexes,11,Census - de facto - complete tabulation,"Final figure, complete",2014,332556
Mali,2009,Total,Both Sexes,12,Census - de facto - complete tabulation,"Final figure, complete",2014,366977
Mali,2009,Total,Both Sexes,13,Census - de facto - complete tabulation,"Final figure, complete",2014,314913
Mali,2009,Total,Both Sexes,14,Census - de facto - complete tabulation,"Final figure, complete",2014,329180
Mali,2009,Total,Both Sexes,15,Census - de facto - complete tabulation,"Final figure, complete",2014,348057
Mali,2009,Total,Both Sexes,15 - 19,Census - de facto - complete tabulation,"Final figure, complete",2014,1516146
Mali,2009,Total,Both Sexes,16,Census - de facto - complete tabulation,"Final figure, complete",2014,299259
Mali,2009,Total,Both Sexes,17,Census - de facto - complete tabulation,"Final figure, complete",2014,287214
Mali,2009,Total,Both Sexes,18,Census - de facto - complete tabulation,"Final figure, complete",2014,333624
Mali,2009,Total,Both Sexes,19,Census - de facto - complete tabulation,"Final figure, complete",2014,247992
Mali,2009,Total,Both Sexes,20,Census - de facto - complete tabulation,"Final figure, complete",2014,351965
Mali,2009,Total,Both Sexes,20 - 24,Census - de facto - complete tabulation,"Final figure, complete",2014,1141903
Mali,2009,Total,Both Sexes,21,Census - de facto - complete tabulation,"Final figure, complete",2014,186449
Mali,2009,Total,Both Sexes,22,Census - de facto - complete tabulation,"Final figure, complete",2014,224779
Mali,2009,Total,Both Sexes,23,Census - de facto - complete tabulation,"Final figure, complete",2014,188548
Mali,2009,Total,Both Sexes,24,Census - de facto - complete tabulation,"Final figure, complete",2014,190162
Mali,2009,Total,Both Sexes,25,Census - de facto - complete tabulation,"Final figure, complete",2014,294655
Mali,2009,Total,Both Sexes,25 - 29,Census - de facto - complete tabulation,"Final figure, complete",2014,995702
Mali,2009,Total,Both Sexes,26,Census - de facto - complete tabulation,"Final figure, complete",2014,178714
Mali,2009,Total,Both Sexes,27,Census - de facto - complete tabulation,"Final figure, complete",2014,179099
Mali,2009,Total,Both Sexes,28,Census - de facto - complete tabulation,"Final figure, complete",2014,177546
Mali,2009,Total,Both Sexes,29,Census - de facto - complete tabulation,"Final figure, complete",2014,165688
Mali,2009,Total,Both Sexes,30,Census - de facto - complete tabulation,"Final figure, complete",2014,297421
Mali,2009,Total,Both Sexes,30 - 34,Census - de facto - complete tabulation,"Final figure, complete",2014,812798
Mali,2009,Total,Both Sexes,31,Census - de facto - complete tabulation,"Final figure, complete",2014,123972
Mali,2009,Total,Both Sexes,32,Census - de facto - complete tabulation,"Final figure, complete",2014,146718
Mali,2009,Total,Both Sexes,33,Census - de facto - complete tabulation,"Final figure, complete",2014,123455
Mali,2009,Total,Both Sexes,34,Census - de facto - complete tabulation,"Final figure, complete",2014,121232
Mali,2009,Total,Both Sexes,35,Census - de facto - complete tabulation,"Final figure, complete",2014,198208
Mali,2009,Total,Both Sexes,35 - 39,Census - de facto - complete tabulation,"Final figure, complete",2014,651949
Mali,2009,Total,Both Sexes,36,Census - de facto - complete tabulation,"Final figure, complete",2014,119035
Mali,2009,Total,Both Sexes,37,Census - de facto - complete tabulation,"Final figure, complete",2014,109417
Mali,2009,Total,Both Sexes,38,Census - de facto - complete tabulation,"Final figure, complete",2014,113188
Mali,2009,Total,Both Sexes,39,Census - de facto - complete tabulation,"Final figure, complete",2014,112101
Mali,2009,Total,Both Sexes,40,Census - de facto - complete tabulation,"Final figure, complete",2014,201442
Mali,2009,Total,Both Sexes,40 - 44,Census - de facto - complete tabulation,"Final figure, complete",2014,546603
Mali,2009,Total,Both Sexes,41,Census - de facto - complete tabulation,"Final figure, complete",2014,91073
Mali,2009,Total,Both Sexes,42,Census - de facto - complete tabulation,"Final figure, complete",2014,90077
Mali,2009,Total,Both Sexes,43,Census - de facto - complete tabulation,"Final figure, complete",2014,83377
Mali,2009,Total,Both Sexes,44,Census - de facto - complete tabulation,"Final figure, complete",2014,80634
Mali,2009,Total,Both Sexes,45,Census - de facto - complete tabulation,"Final figure, complete",2014,136422
Mali,2009,Total,Both Sexes,45 - 49,Census - de facto - complete tabulation,"Final figure, complete",2014,445887
Mali,2009,Total,Both Sexes,46,Census - de facto - complete tabulation,"Final figure, complete",2014,74525
Mali,2009,Total,Both Sexes,47,Census - de facto - complete tabulation,"Final figure, complete",2014,72527
Mali,2009,Total,Both Sexes,48,Census - de facto - complete tabulation,"Final figure, complete",2014,73440
Mali,2009,Total,Both Sexes,49,Census - de facto - complete tabulation,"Final figure, complete",2014,88973
Mali,2009,Total,Both Sexes,50,Census - de facto - complete tabulation,"Final figure, complete",2014,145806
Mali,2009,Total,Both Sexes,50 - 54,Census - de facto - complete tabulation,"Final figure, complete",2014,381806
Mali,2009,Total,Both Sexes,51,Census - de facto - complete tabulation,"Final figure, complete",2014,56665
Mali,2009,Total,Both Sexes,52,Census - de facto - complete tabulation,"Final figure, complete",2014,62345
Mali,2009,Total,Both Sexes,53,Census - de facto - complete tabulation,"Final figure, complete",2014,59002
Mali,2009,Total,Both Sexes,54,Census - de facto - complete tabulation,"Final figure, complete",2014,57988
Mali,2009,Total,Both Sexes,55,Census - de facto - complete tabulation,"Final figure, complete",2014,84406
Mali,2009,Total,Both Sexes,55 - 59,Census - de facto - complete tabulation,"Final figure, complete",2014,282677
Mali,2009,Total,Both Sexes,56,Census - de facto - complete tabulation,"Final figure, complete",2014,51741
Mali,2009,Total,Both Sexes,57,Census - de facto - complete tabulation,"Final figure, complete",2014,49484
Mali,2009,Total,Both Sexes,58,Census - de facto - complete tabulation,"Final figure, complete",2014,44052
Mali,2009,Total,Both Sexes,59,Census - de facto - complete tabulation,"Final figure, complete",2014,52994
Mali,2009,Total,Both Sexes,60,Census - de facto - complete tabulation,"Final figure, complete",2014,104700
Mali,2009,Total,Both Sexes,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",2014,251018
Mali,2009,Total,Both Sexes,61,Census - de facto - complete tabulation,"Final figure, complete",2014,35256
Mali,2009,Total,Both Sexes,62,Census - de facto - complete tabulation,"Final figure, complete",2014,37898
Mali,2009,Total,Both Sexes,63,Census - de facto - complete tabulation,"Final figure, complete",2014,35312
Mali,2009,Total,Both Sexes,64,Census - de facto - complete tabulation,"Final figure, complete",2014,37852
Mali,2009,Total,Both Sexes,65,Census - de facto - complete tabulation,"Final figure, complete",2014,52538
Mali,2009,Total,Both Sexes,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",2014,165374
Mali,2009,Total,Both Sexes,66,Census - de facto - complete tabulation,"Final figure, complete",2014,25341
Mali,2009,Total,Both Sexes,67,Census - de facto - complete tabulation,"Final figure, complete",2014,28812
Mali,2009,Total,Both Sexes,68,Census - de facto - complete tabulation,"Final figure, complete",2014,24448
Mali,2009,Total,Both Sexes,69,Census - de facto - complete tabulation,"Final figure, complete",2014,34235
Mali,2009,Total,Both Sexes,70,Census - de facto - complete tabulation,"Final figure, complete",2014,61749
Mali,2009,Total,Both Sexes,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",2014,133382
Mali,2009,Total,Both Sexes,71,Census - de facto - complete tabulation,"Final figure, complete",2014,17249
Mali,2009,Total,Both Sexes,72,Census - de facto - complete tabulation,"Final figure, complete",2014,18187
Mali,2009,Total,Both Sexes,73,Census - de facto - complete tabulation,"Final figure, complete",2014,17981
Mali,2009,Total,Both Sexes,74,Census - de facto - complete tabulation,"Final figure, complete",2014,18216
Mali,2009,Total,Both Sexes,75,Census - de facto - complete tabulation,"Final figure, complete",2014,25472
Mali,2009,Total,Both Sexes,75 - 79,Census - de facto - complete tabulation,"Final figure, complete",2014,77101
Mali,2009,Total,Both Sexes,76,Census - de facto - complete tabulation,"Final figure, complete",2014,11860
Mali,2009,Total,Both Sexes,77,Census - de facto - complete tabulation,"Final figure, complete",2014,12288
Mali,2009,Total,Both Sexes,78,Census - de facto - complete tabulation,"Final figure, complete",2014,11322
